1988,596,17300,1875,367,-36
2156,456,17104,2516,-253,-112
2296,356,16824,2718,-659,47
2316,192,16548,1957,-701,128
2336,316,16044,1061,-274,-86
2344,708,15776,1026,349,-343
2380,952,15912,1414,763,-280
1896,1192,16592,1439,886,-130
1956,1288,16804,994,518,108
2060,1408,16888,433,408,482
2112,1200,16384,218,266,951
2140,856,15976,378,196,1075
2540,620,16036,168,527,1011
2588,404,16032,14,732,1027
2652,228,16420,-40,1020,802
2704,604,16676,125,915,484
2536,992,16616,533,666,238
2352,1228,16380,673,436,64
2496,1396,16040,601,558,-103
2540,1376,15956,478,767,158
2416,964,16192,518,805,425
2360,840,16320,420,747,463
2424,872,16328,159,483,532
2500,832,16572,-115,478,884
2508,720,16304,-181,626,979
2304,588,16276,-139,821,663
2452,932,16432,-167,998,354
2704,1316,16640,-123,816,438
2480,1284,16604,-188,646,708
2228,1008,16508,-162,426,780
2444,872,16340,-160,378,516
2480,820,16112,-48,675,455
2368,600,16272,373,777,408
2164,592,16596,715,812,249
2320,896,16784,621,447,254
2360,968,16752,368,227,468
2276,884,16404,348,275,596
2236,912,16248,589,481,375
2372,1000,16220,753,554,232
2352,1164,16288,434,518,307
2484,976,16180,191,361,367
2348,1108,16312,161,300,480
2276,1128,16380,13,365,639
2116,924,16400,-48,595,619
2276,908,16220,-10,811,480
2424,792,16292,-55,739,560
2468,608,16256,-182,652,649
2436,660,16276,-178,637,551
2468,748,16308,-184,673,279
2648,936,16360,-123,836,220
2572,844,16480,-114,803,233
2480,788,16520,-190,697,29
2464,792,16376,-260,662,-197
2444,964,16228,-434,915,-303
2432,1024,16340,-386,1086,-104
2268,908,16620,-350,1170,81
1828,832,16628,-71,987,-93
1808,1004,16684,90,523,-368
2044,1132,16460,121,82,-382
2304,1252,16092,83,125,-118
2360,1268,16128,17,532,262
2460,1400,16296,-173,893,463
2404,1240,16592,-400,1146,573
2264,856,16652,-436,1057,618
2240,556,16756,-389,807,485
2388,588,16672,-220,487,433
2428,548,16392,-81,315,392
2220,816,16328,-78,409,274
2364,864,16432,-197,642,241
2336,824,16300,-204,598,210
2196,980,16232,-28,554,313
2048,908,16560,46,486,352
2104,716,16388,-66,489,395
2192,636,16244,-131,683,235
2368,684,16360,-315,993,161
2368,616,16488,-309,1050,192
2320,612,16496,-260,808,132
2276,740,16396,-109,564,-110
2292,608,16372,165,509,-183
2244,584,16632,-25,440,-223
2324,580,16412,-395,525,-344
2432,708,16300,-493,626,-156
2300,716,16276,-191,774,58
1900,616,16516,100,808,20
1828,536,16436,-45,613,-175
1968,612,16400,-281,598,-263
2228,720,16416,-511,809,-143
2296,680,16400,-505,783,21
2172,672,16328,-263,720,0
2152,540,16440,239,665,-261
2228,688,16636,383,641,-411
2328,696,16664,364,507,-405
2324,560,16688,444,273,-487
2156,688,16540,593,81,-649
2204,820,16424,645,-48,-492
2092,980,16332,457,158,-167
1988,748,16372,315,340,173
1904,456,16488,161,310,277
1808,424,16352,-88,409,190
2008,584,16292,-315,636,78
2240,768,16056,-806,930,130
2316,708,16264,-752,1111,247
2172,840,16224,-206,1195,232
1976,728,16780,242,1052,175
1792,752,17380,28,719,-6
2180,524,16948,-377,602,-199
2168,456,16728,-981,94,-368
2556,488,15928,-970,109,-395
2464,524,15972,-559,656,-392
2180,564,16088,65,1217,-638
2028,732,16280,446,1328,-790
1896,856,16728,549,1094,-602
1768,720,16704,209,515,-253
1932,412,16300,-331,331,-1
1780,-260,16032,-529,294,152
964,-212,15992,-538,1012,-1120
2260,604,16444,-769,2743,-2266
3416,1396,16888,-180,2783,-1478
3312,916,16784,432,996,147
2716,-68,16720,480,-458,1252
2120,-464,16500,317,-717,1072
2064,-364,16372,554,-399,332
1972,20,16200,733,-89,-493
2280,412,16528,204,443,-954
2356,604,16892,-194,701,-1051
2128,460,17120,-4,281,-1115
1792,528,17072,226,-159,-1327
1648,632,17112,594,-391,-1513
1552,716,16764,939,-896,-1569
1504,832,16344,968,-1153,-1592
1616,980,16044,864,-935,-1527
1800,1152,15812,679,-492,-1389
1696,1308,15852,329,-47,-1105
1732,1664,16080,-153,610,-663
1916,1572,16140,-318,992,-83
2164,1308,16252,-404,1510,521
2280,864,16420,-304,1540,848
2252,468,16396,-197,1489,1109
2292,348,16560,-195,1393,1008
2344,472,16804,-28,1110,1025
2192,552,16532,149,979,981
1900,428,16552,381,854,777
2052,456,16496,312,679,445
2328,592,16208,153,492,424
2380,556,16292,34,563,656
2092,716,16484,30,885,605
1936,856,16540,34,1172,495
1840,944,16672,240,966,453
1756,856,16584,434,681,480
1760,920,16480,368,714,575
1788,920,16320,315,786,541
2056,1000,16192,147,1029,619
2136,796,16204,149,1284,802
2060,504,16376,200,1209,988
1964,384,16536,109,956,914
1892,352,16688,26,762,633
1984,536,16452,31,688,265
2136,656,16304,321,499,116
2120,740,16108,371,646,334
1920,720,16272,304,826,397
1884,632,16420,89,884,364
1844,544,16488,-124,892,210
1912,716,16512,-279,803,242
1820,788,16584,-286,720,432
1604,708,16556,-233,554,360
1732,632,16448,5,522,241
1776,640,16416,102,618,295
1740,656,16456,59,601,320
2020,768,16556,-146,795,566
1624,620,16516,124,674,641
1304,524,16436,466,302,427
1476,820,16448,460,122,97
1844,1136,16176,489,148,208
2264,1124,16076,392,486,660
2392,992,16432,6,957,1198
1916,748,16680,-249,1191,1268
1556,672,16872,-22,949,945
1676,896,17084,312,381,771
2000,1088,16624,367,-135,1006
2304,1080,16476,86,105,1428
2048,572,16436,168,491,1608
1896,236,16648,190,449,1198
1788,-104,16736,223,38,799
1848,-140,16588,218,-375,496
1800,24,16480,224,-281,220
1796,276,16492,383,11,-116
1940,480,16372,374,213,-236
2004,764,16136,164,294,-262
2020,1068,15920,-75,360,-57
2012,1364,16052,-131,722,195
1864,1260,16460,-86,1125,281
1920,968,16516,-41,1021,305
2084,784,16644,-194,733,396
2080,680,16364,-547,580,503
1988,480,16336,-763,661,404
1980,396,16416,-728,1006,281
2056,264,16568,-672,1060,180
2260,332,16792,-785,668,145
2252,372,16892,-876,276,236
2008,92,16692,-725,136,-16
1804,20,16268,-391,243,-558
1736,284,16196,121,249,-969
2060,576,16224,335,202,-1009
2256,880,16448,107,262,-689
2204,1020,16416,-224,534,-256
2032,736,16436,-265,801,-157
1824,600,16508,-105,950,-123
1780,476,16596,128,858,-158
1780,332,16656,356,735,-190
1700,196,16828,457,653,-347
1744,336,16796,365,835,-630
1584,620,16640,526,866,-889
1500,820,16484,921,841,-1180
1548,996,16508,1321,667,-1313
1584,1260,16628,1231,347,-964
1608,1440,16636,846,141,-221
1696,1516,16196,172,276,584
1672,1060,15940,-221,610,1283
1744,824,15988,-401,1185,1429
1744,604,16492,-697,1453,1473
1936,496,16836,-991,1114,1313
1968,388,16768,-1055,814,1031
2148,252,16512,-769,660,879
2316,260,16548,-462,544,768
2232,296,16472,-327,426,709
2020,188,16276,-134,438,421
2040,360,16316,145,578,9
2160,640,16380,156,521,-130
2080,840,16556,121,434,77
1892,716,16792,63,604,278
1608,524,16720,-127,760,251
1496,276,16472,-74,454,41
1644,436,16356,72,247,-151
1888,476,16356,40,365,-20
1960,656,16328,-71,638,200
1972,708,16448,-226,840,398
1740,624,16512,-200,918,420
1676,504,16604,55,960,332
1680,528,16768,212,807,323
1824,480,16712,267,555,384
1756,464,16520,280,514,347
1728,492,16360,149,630,273
1768,356,16388,286,726,203
1708,348,16516,466,771,192
1672,360,16412,444,800,213
1584,416,16624,382,613,110
1760,584,16464,237,545,26
1720,712,16524,-9,841,63
1668,536,16668,-26,1091,96
1572,388,16764,239,967,118
1552,316,16848,267,597,96
1380,328,16636,234,217,-110
1516,616,16420,176,230,-158
1728,664,16184,-14,475,47
1648,644,16116,-114,732,301
1648,704,16380,-7,811,346
1728,864,16548,46,739,313
1856,736,16548,-171,376,367
1724,492,16504,-211,222,365
1948,168,16460,-360,175,331
2056,216,16368,-172,406,179
1992,336,16704,222,482,149
1652,436,16752,209,208,-40
1796,432,16600,14,54,-157
1808,444,16388,-92,70,-35
2044,572,16404,-168,213,81
2060,552,16484,-94,210,375
1856,564,16420,-24,209,475
1880,616,16380,-84,435,307
1780,640,16552,-3,671,236
1960,608,16688,-20,591,360
1920,392,16756,-82,178,487
1676,264,16552,60,-84,426
1608,168,16500,27,193,6
1748,252,16232,40,528,-244
1852,536,16320,36,573,-218
1824,500,16376,4,498,43
1796,456,16480,-8,386,55
1736,420,16428,123,470,27
1608,436,16508,117,615,-54
1716,380,16512,77,753,-173
1876,348,16548,135,512,-59
1912,328,16244,179,351,76
1852,440,16388,110,533,87
1916,548,16420,-108,846,189
2064,624,16580,-213,929,410
1868,468,16800,-111,821,507
1692,308,16596,-23,609,405
1784,352,16484,80,435,315
1704,376,16424,33,591,251
1736,552,16532,10,823,193
1744,656,16560,-122,1021,368
1816,492,16368,-129,692,631
1536,208,16448,9,609,577
1604,56,16404,32,600,257
1872,148,16300,38,587,57
2092,376,16308,-136,742,212
1956,336,16448,-274,865,359
1796,388,16452,-235,681,239
1696,404,16460,-22,487,113
1752,340,16584,265,209,1
1848,500,16740,327,164,131
1848,456,16576,149,308,200
1808,512,16476,111,416,182
1836,692,16404,152,385,77
1876,488,16264,228,329,252
1908,300,16440,246,474,383
1812,232,16536,320,418,288
1920,336,16612,223,416,141
1976,484,16436,10,401,208
1984,408,16416,-164,552,363
1900,284,16412,63,603,407
1760,144,16588,373,550,207
1840,232,16736,304,420,54
1852,388,16700,68,283,5
1936,552,16460,-84,310,132
1960,424,16304,29,410,279
1824,388,16360,360,551,228
1788,380,16520,358,538,126
1760,356,16524,143,563,21
1884,516,16608,-40,581,13
2020,588,16628,-187,678,209
1676,440,16516,107,561,263
1572,292,16600,296,336,106
1792,360,16520,167,323,-50
2056,356,16320,-44,462,48
2008,364,16288,-144,704,203
1988,340,16508,-81,791,254
1688,396,16632,-49,683,202
1804,532,16668,-123,508,65
1992,452,16572,-203,469,147
2032,352,16324,-20,550,273
1856,396,16412,133,533,231
1796,344,16452,39,546,214
1784,288,16372,-77,604,138
1724,260,16412,-59,683,90
1776,388,16516,-68,740,77
1828,460,16516,-83,609,208
1832,368,16548,-16,488,195
1740,344,16420,23,492,148
1816,328,16396,-84,657,84
1920,380,16500,62,671,141
1868,364,16572,78,540,199
1868,324,16612,-98,412,253
1820,228,16512,-233,400,230
1880,208,16376,-187,438,158
2028,168,16264,-5,475,140
1852,188,16464,-18,589,163
1820,272,16516,-148,523,74
2048,480,16612,-295,514,163
1872,668,16540,-387,509,282
1708,452,16496,-115,472,331
1772,300,16412,52,459,208
1916,260,16300,125,266,148
2140,256,16252,-3,401,140
2188,368,16408,14,645,232
2296,556,16444,240,713,387
1956,456,16652,702,790,429
1912,340,16872,1118,656,114
1848,208,16804,1102,121,-50
1964,168,16492,793,-26,-128
1936,228,16224,550,261,-302
1868,352,16180,630,449,-378
1792,504,16224,700,527,-327
1856,572,16376,511,507,-76
1716,760,16492,150,602,34
1732,672,16624,-135,386,65
1896,704,16468,-375,519,69
2008,612,16320,-453,820,147
2092,500,16340,-157,828,293
1964,360,16608,-20,663,249
2076,404,16588,27,368,132
2100,436,16612,128,86,33
2168,420,16644,259,-401,92
2072,344,16304,321,-395,64
2092,296,16224,292,116,-104
2084,372,16452,-14,435,-174
2108,448,16436,-364,381,-66
2104,560,16588,-661,450,180
1812,400,16432,-488,387,101
1776,272,16416,-220,345,-126
1804,380,16320,-188,411,-294
2088,500,16472,-355,505,-236
2140,480,16384,-488,398,0
2248,356,16356,-461,527,124
2084,284,16412,-184,590,124
2020,356,16640,55,622,-157
2216,420,16704,95,315,-137
2208,400,16724,6,204,96
2100,464,16424,205,131,195
1980,456,16324,203,261,206
1988,428,16368,-82,415,269
2036,356,16236,-282,468,325
2224,336,16284,-496,433,513
2148,276,16200,-465,660,700
2132,300,16348,-291,818,593
2060,316,16604,-188,820,413
2116,280,16548,-179,659,291
2300,312,16556,-192,568,295
2324,136,16492,-170,530,381
2220,60,16412,-82,671,318
2120,96,16552,57,580,100
2276,400,16520,52,627,61
2324,392,16432,40,467,223
2196,240,16352,135,438,314
2096,148,16392,151,550,334
2168,260,16520,35,700,284
2144,376,16544,-80,758,408
2024,128,16556,-87,632,387
2080,112,16392,-12,475,358
2084,124,16336,-3,403,315
2284,300,16296,-73,568,244
2408,332,16276,-116,844,269
2396,232,16608,-11,982,308
2092,68,16684,113,976,258
1856,-48,16776,426,582,-9
2032,8,16672,698,170,-183
2180,188,16416,724,25,-169
2160,300,16292,467,301,-54
2124,348,16264,229,641,1
1988,488,16320,260,754,87
2008,436,16352,198,664,292
1996,416,16448,239,713,381
2076,288,16556,287,712,353
2028,192,16700,298,694,321
2048,152,16612,139,687,216
2168,308,16508,58,597,254
2092,292,16484,74,439,370
2116,408,16432,199,477,379
2028,420,16388,198,550,383
2176,396,16332,12,660,353
2200,312,16480,13,796,440
1976,200,16608,11,744,482
2112,52,16524,-119,498,513
1912,196,16432,-41,456,421
2064,284,16204,-166,447,391
2076,300,16208,-354,721,542
2008,152,16476,-290,987,536
2032,268,16712,-281,869,495
2024,148,16684,-333,651,494
1860,92,16352,-251,381,451
1880,148,16276,-216,388,162
2244,308,16256,-390,589,93
2284,176,16176,-380,968,150
2180,-28,16464,-159,1176,184
2096,-44,16752,59,1000,-21
1932,-8,16756,132,705,-161
1912,96,16672,168,613,-398
2000,112,16556,223,674,-436
2032,188,16436,335,688,-385
1872,48,16552,467,595,-300
1760,32,16396,314,630,-309
1804,36,16352,327,599,-444
1836,164,16280,411,645,-431
1972,328,16472,300,654,-293
1908,236,16344,140,691,-75
1984,224,16424,-33,714,28
1800,136,16516,-126,771,51
1828,116,16472,-219,853,-33
1900,136,16376,-201,762,-61
1936,228,16496,-74,613,-11
1960,240,16440,-84,580,-10
1876,344,16552,-97,601,-14
1864,372,16656,92,611,-10
1988,396,16584,197,493,-41
1912,304,16560,233,371,69
1812,176,16292,255,324,79
1760,20,16392,263,500,5
1828,108,16420,173,585,-89
1952,256,16656,-59,646,90
1848,484,16440,-111,705,283
1600,328,16512,106,495,356
1708,400,16456,72,426,231
1848,116,16468,57,472,200
2052,116,16372,101,586,265
2040,144,16332,36,772,382
1980,172,16716,59,721,414
1808,132,16680,193,567,367
1740,84,16608,235,325,261
1812,116,16472,294,202,222
1960,272,16368,239,323,229
1952,376,16332,270,547,262
1804,252,16408,223,599,308
1676,132,16488,182,555,270
1732,68,16480,130,557,190
1808,180,16456,60,639,119
1872,264,16504,55,582,71
1908,292,16492,88,577,186
1840,268,16404,104,603,193
1816,108,16416,149,579,186
1816,176,16444,81,596,120
1920,200,16444,-64,598,55
2044,188,16392,-31,618,161
1928,176,16464,-2,711,174
1916,236,16588,92,620,108
1920,260,16420,83,557,90
1872,328,16644,12,439,188
1852,208,16360,-91,397,244
1740,104,16316,-95,519,176
1784,204,16488,-192,582,15
2032,260,16440,-273,653,192
1828,340,16568,-353,735,440
1628,244,16688,-158,607,350
1632,148,16608,-43,358,123
1792,132,16276,-101,361,58
2132,192,16184,-246,786,135
2188,76,16464,-385,1072,373
1912,-48,16560,-231,964,304
1724,-16,16752,111,639,30
1840,44,16724,222,485,-137
1936,84,16580,88,477,-122
1888,216,16480,137,640,-25
1860,168,16480,158,731,81
1676,136,16464,93,710,24
1628,108,16344,132,630,24
1672,72,16340,382,639,2
1708,140,16524,419,716,28
1756,220,16796,168,715,188
1624,172,16664,-155,646,225
1744,148,16396,-70,602,202
1728,176,16476,135,607,219
1756,220,16492,139,573,176
1812,104,16656,170,584,181
1812,80,16576,-2,555,208
1660,-20,16492,-48,532,175
1736,-16,16292,77,619,89
1692,56,16460,248,638,54
1760,204,16772,164,536,73
1892,316,16540,-19,443,224
1740,232,16468,-93,519,284
1756,124,16428,-48,524,256
1716,-12,16412,79,483,158
1680,84,16584,62,502,24
1816,204,16544,57,456,186
1732,312,16592,-45,451,348
1544,120,16540,27,347,385
1660,88,16396,-72,369,192
1824,100,16168,-64,462,193
1972,120,16240,-119,679,280
1848,172,16600,-158,808,370
1840,132,16668,-199,809,287
1744,132,16688,-12,706,209
1680,0,16676,268,492,93
1784,80,16636,340,295,44
1932,232,16576,182,341,139
1756,248,16404,46,437,300
1616,184,16268,113,563,245
1748,240,16356,144,641,230
1712,216,16432,114,596,248
1808,120,16596,-100,618,405
1896,280,16616,-241,601,298
1868,188,16492,-202,722,363
1780,40,16556,44,717,363
1752,-68,16612,301,492,198
1784,8,16712,364,284,127
1908,96,16596,222,228,132
1820,104,16304,123,387,119
1836,220,16232,123,526,131
1856,212,16280,157,594,170
1816,264,16576,321,574,237
1832,164,16660,288,519,204
1808,188,16700,244,525,118
1880,208,16776,169,649,116
1796,320,16728,66,603,280
1716,192,16624,46,327,276
1656,80,16348,329,210,83
1772,88,16512,495,395,-60
1868,252,16464,483,496,-95
1916,484,16536,210,585,105
1792,368,16508,-74,692,344
1568,144,16436,-48,703,205
1760,100,16424,53,662,-21
2004,140,16376,168,728,14
2068,280,16524,2,729,219
1868,292,16668,-25,801,340
1728,316,16640,88,694,216
1744,300,16620,342,608,78
1716,320,16804,464,538,134
1728,276,16680,358,342,277
1620,168,16456,348,318,282
1596,88,16440,278,400,165
1676,256,16388,218,561,153
1696,208,16392,91,605,239
1708,368,16456,11,617,308
1744,408,16452,27,588,340
1696,432,16432,90,712,317
